Round 1: average_iterations = 93.0, average_time = 14.383991241455078, average_reward = 0.0, time = 14.383991241455078, reward = 0.0
Round 48: average_iterations = 71.22916666666667, average_time = 15.64140655597051, average_reward = 0.0, time = 28.65232801437378, reward = 0.0
Round 49: average_iterations = 71.3265306122449, average_time = 15.748106688869242, average_reward = 0.0, time = 20.869713068008423, reward = 0.0
Round 50: average_iterations = 70.88, average_time = 15.64225256919861, average_reward = 0.0, time = 10.455400705337524, reward = 0.0
Round 51: average_iterations = 70.86274509803921, average_time = 15.606869463827096, average_reward = 0.0, time = 13.837714195251465, reward = 0.0
Round 52: average_iterations = 71.25, average_time = 15.719460033453428, average_reward = 0.0, time = 21.461579084396362, reward = 0.0
Round 53: average_iterations = 70.9245283018868, average_time = 15.683989533838236, average_reward = 0.011452830188679245, time = 13.839523553848267, reward = 0.607
Round 54: average_iterations = 70.4074074074074, average_time = 15.538453879179778, average_reward = 0.01124074074074074, time = 7.825064182281494, reward = 0.0
Round 55: average_iterations = 69.96363636363637, average_time = 15.451038087498057, average_reward = 0.011036363636363636, time = 10.73058533668518, reward = 0.0
Round 56: average_iterations = 70.55357142857143, average_time = 15.69646145616259, average_reward = 0.010839285714285714, time = 29.194746732711792, reward = 0.0
Round 57: average_iterations = 69.91228070175438, average_time = 15.578215059481169, average_reward = 0.010649122807017544, time = 8.956416845321655, reward = 0.0
Round 58: average_iterations = 69.91379310344827, average_time = 15.657784178339202, average_reward = 0.01046551724137931, time = 20.19322395324707, reward = 0.0
Round 59: average_iterations = 69.72881355932203, average_time = 15.644570063736479, average_reward = 0.01028813559322034, time = 14.878151416778564, reward = 0.0
Round 60: average_iterations = 70.26666666666667, average_time = 15.834259947141012, average_reward = 0.010116666666666666, time = 27.025963068008423, reward = 0.0
Round 61: average_iterations = 70.44262295081967, average_time = 15.913017421472269, average_reward = 0.009950819672131147, time = 20.638465881347656, reward = 0.0
Round 62: average_iterations = 69.7741935483871, average_time = 15.791007976378165, average_reward = 0.009790322580645161, time = 8.348431825637817, reward = 0.0
Round 63: average_iterations = 70.17460317460318, average_time = 15.905398535350013, average_reward = 0.009634920634920635, time = 22.997613191604614, reward = 0.0
Round 64: average_iterations = 70.515625, average_time = 15.97772653773427, average_reward = 0.009484375, time = 20.534390687942505, reward = 0.0
Round 65: average_iterations = 70.64615384615385, average_time = 16.011368890909047, average_reward = 0.009338461538461539, time = 18.16447949409485, reward = 0.0
Round 66: average_iterations = 70.3030303030303, average_time = 15.917639941880196, average_reward = 0.009196969696969697, time = 9.825258255004883, reward = 0.0
Round 67: average_iterations = 70.1044776119403, average_time = 15.876852010613057, average_reward = 0.009059701492537313, time = 13.184848546981812, reward = 0.0
Round 68: average_iterations = 69.73529411764706, average_time = 15.791594922542572, average_reward = 0.008926470588235294, time = 10.079370021820068, reward = 0.0
Round 69: average_iterations = 69.8695652173913, average_time = 15.841176775918491, average_reward = 0.008797101449275362, time = 19.212742805480957, reward = 0.0
Round 70: average_iterations = 70.32857142857142, average_time = 15.94153916835785, average_reward = 0.008671428571428571, time = 22.866544246673584, reward = 0.0
Round 71: average_iterations = 71.0, average_time = 16.037242476369293, average_reward = 0.008549295774647888, time = 22.73647403717041, reward = 0.0
Round 72: average_iterations = 70.80555555555556, average_time = 15.98798648847474, average_reward = 0.008430555555555556, time = 12.490811347961426, reward = 0.0
Round 73: average_iterations = 70.45205479452055, average_time = 15.915822505950928, average_reward = 0.008315068493150685, time = 10.72001576423645, reward = 0.0
Round 74: average_iterations = 70.58108108108108, average_time = 15.970581531524658, average_reward = 0.008202702702702703, time = 19.967990398406982, reward = 0.0
Round 75: average_iterations = 71.44, average_time = 16.159514684677124, average_reward = 0.008093333333333333, time = 30.140568017959595, reward = 0.0
Round 76: average_iterations = 70.89473684210526, average_time = 16.029874174218428, average_reward = 0.007986842105263159, time = 6.306835889816284, reward = 0.0
Round 77: average_iterations = 71.66233766233766, average_time = 16.300424733719268, average_reward = 0.007883116883116882, time = 36.86226725578308, reward = 0.0
Round 78: average_iterations = 71.57692307692308, average_time = 16.26720508550986, average_reward = 0.0077820512820512815, time = 13.70929217338562, reward = 0.0
Round 79: average_iterations = 71.0, average_time = 16.15003298505952, average_reward = 0.007683544303797469, time = 7.010609149932861, reward = 0.0
Round 80: average_iterations = 71.2375, average_time = 16.226393485069273, average_reward = 0.0075875, time = 22.258872985839844, reward = 0.0
Round 81: average_iterations = 71.18518518518519, average_time = 16.211295831350633, average_reward = 0.007493827160493827, time = 15.003483533859253, reward = 0.0
Round 82: average_iterations = 71.60975609756098, average_time = 16.286315444039136, average_reward = 0.0074024390243902435, time = 22.36290407180786, reward = 0.0
Round 83: average_iterations = 71.40963855421687, average_time = 16.22426245011479, average_reward = 0.007313253012048193, time = 11.135916948318481, reward = 0.0
Round 84: average_iterations = 71.46428571428571, average_time = 16.260616660118103, average_reward = 0.007226190476190476, time = 19.278016090393066, reward = 0.0
Round 85: average_iterations = 72.02352941176471, average_time = 16.380111077252558, average_reward = 0.007141176470588235, time = 26.41764211654663, reward = 0.0
Round 86: average_iterations = 71.86046511627907, average_time = 16.400554762330167, average_reward = 0.00705813953488372, time = 18.138267993927002, reward = 0.0
Round 87: average_iterations = 72.0, average_time = 16.52758882237577, average_reward = 0.006977011494252873, time = 27.452517986297607, reward = 0.0
Round 88: average_iterations = 71.5909090909091, average_time = 16.457335965199903, average_reward = 0.006897727272727272, time = 10.345337390899658, reward = 0.0
Round 89: average_iterations = 71.65168539325843, average_time = 16.4974078730251, average_reward = 0.006820224719101123, time = 20.023735761642456, reward = 0.0
Round 90: average_iterations = 71.74444444444444, average_time = 16.543817779752942, average_reward = 0.006744444444444444, time = 20.674299478530884, reward = 0.0
Round 91: average_iterations = 71.75824175824175, average_time = 16.567193772766615, average_reward = 0.00667032967032967, time = 18.671033143997192, reward = 0.0
Round 92: average_iterations = 71.82608695652173, average_time = 16.593042394389276, average_reward = 0.006597826086956521, time = 18.94526696205139, reward = 0.0
Round 93: average_iterations = 71.35483870967742, average_time = 16.482224615671303, average_reward = 0.006526881720430107, time = 6.286988973617554, reward = 0.0
Round 94: average_iterations = 71.74468085106383, average_time = 16.51932503822002, average_reward = 0.006457446808510638, time = 19.969664335250854, reward = 0.0
Round 95: average_iterations = 71.9578947368421, average_time = 16.61414848879764, average_reward = 0.0063894736842105265, time = 25.527552843093872, reward = 0.0
Round 96: average_iterations = 71.92708333333333, average_time = 16.632159948349, average_reward = 0.006322916666666667, time = 18.34324860572815, reward = 0.0
Round 97: average_iterations = 71.65979381443299, average_time = 16.54805446654251, average_reward = 0.006257731958762887, time = 8.473928213119507, reward = 0.0
Round 98: average_iterations = 71.31632653061224, average_time = 16.456265885002757, average_reward = 0.006193877551020408, time = 7.552773475646973, reward = 0.0
Round 99: average_iterations = 71.05050505050505, average_time = 16.40913273348953, average_reward = 0.006131313131313131, time = 11.790083885192871, reward = 0.0
Round 100: average_iterations = 71.17, average_time = 16.446815905570983, average_reward = 0.00607, time = 20.177449941635132, reward = 0.0
