Round 1: average_iterations = 9.0, average_time = 83.47251081466675, average_reward = 0.721, time = 83.47251081466675, reward = 0.721
Round 39: average_iterations = 6.6923076923076925, average_time = 59.23530395825704, average_reward = 0.7286666666666667, time = 104.43147897720337, reward = 0.727
Round 40: average_iterations = 6.625, average_time = 58.533385848999025, average_reward = 0.7293750000000001, time = 31.1585795879364, reward = 0.757
Round 41: average_iterations = 6.585365853658536, average_time = 58.05265030046789, average_reward = 0.7292926829268294, time = 38.82322835922241, reward = 0.726
Round 42: average_iterations = 6.5, average_time = 57.12842945825486, average_reward = 0.7294523809523811, time = 19.235374927520752, reward = 0.736
Round 43: average_iterations = 6.511627906976744, average_time = 57.08451485079388, average_reward = 0.7289767441860466, time = 55.24010133743286, reward = 0.709
Round 44: average_iterations = 6.568181818181818, average_time = 57.54127399487929, average_reward = 0.7285, time = 77.18191719055176, reward = 0.708
Round 45: average_iterations = 6.555555555555555, average_time = 57.298385021421645, average_reward = 0.7283111111111111, time = 46.61127018928528, reward = 0.72
Round 46: average_iterations = 6.630434782608695, average_time = 57.92396311137987, average_reward = 0.728108695652174, time = 86.07497715950012, reward = 0.719
Round 47: average_iterations = 6.638297872340425, average_time = 57.85941429341093, average_reward = 0.728063829787234, time = 54.8901686668396, reward = 0.726
Round 48: average_iterations = 6.645833333333333, average_time = 57.830378671487175, average_reward = 0.7286875, time = 56.46570444107056, reward = 0.758
Round 49: average_iterations = 6.673469387755102, average_time = 58.00686819699346, average_reward = 0.7291020408163267, time = 66.47836542129517, reward = 0.749
Round 50: average_iterations = 6.64, average_time = 57.60710721969605, average_reward = 0.7289600000000002, time = 38.0188193321228, reward = 0.722
Round 51: average_iterations = 6.647058823529412, average_time = 57.52700425129311, average_reward = 0.729450980392157, time = 53.52185583114624, reward = 0.754
Round 52: average_iterations = 6.576923076923077, average_time = 56.82906241141833, average_reward = 0.7293653846153847, time = 21.234028577804565, reward = 0.725
Round 53: average_iterations = 6.528301886792453, average_time = 56.328698765556766, average_reward = 0.7288301886792454, time = 30.309789180755615, reward = 0.701
Round 54: average_iterations = 6.537037037037037, average_time = 56.325687691017436, average_reward = 0.7292592592592594, time = 56.16610074043274, reward = 0.752
Round 55: average_iterations = 6.472727272727273, average_time = 55.67872050025246, average_reward = 0.7297454545454547, time = 20.742492198944092, reward = 0.756
Round 56: average_iterations = 6.428571428571429, average_time = 55.22084506920406, average_reward = 0.7296607142857144, time = 30.037696361541748, reward = 0.725
Round 57: average_iterations = 6.368421052631579, average_time = 54.617450061597324, average_reward = 0.7293508771929827, time = 20.827329635620117, reward = 0.712
Round 58: average_iterations = 6.362068965517241, average_time = 54.47068214416504, average_reward = 0.7290000000000003, time = 46.1049108505249, reward = 0.709
Round 59: average_iterations = 6.3559322033898304, average_time = 54.36076813633159, average_reward = 0.728983050847458, time = 47.98575568199158, reward = 0.728
Round 60: average_iterations = 6.35, average_time = 54.23238970438639, average_reward = 0.7292333333333336, time = 46.65806221961975, reward = 0.744
Round 61: average_iterations = 6.409836065573771, average_time = 54.75706632020044, average_reward = 0.7292459016393446, time = 86.23766326904297, reward = 0.73
Round 62: average_iterations = 6.403225806451613, average_time = 54.595985477970494, average_reward = 0.728935483870968, time = 44.77005410194397, reward = 0.71
Round 63: average_iterations = 6.349206349206349, average_time = 54.074489442128986, average_reward = 0.7292063492063495, time = 21.741735219955444, reward = 0.746
Round 64: average_iterations = 6.3125, average_time = 53.67812369391322, average_reward = 0.7290468750000003, time = 28.70708155632019, reward = 0.719
Round 65: average_iterations = 6.292307692307692, average_time = 53.39331139784593, average_reward = 0.7288153846153849, time = 35.165324449539185, reward = 0.714
Round 66: average_iterations = 6.363636363636363, average_time = 54.0533178358367, average_reward = 0.7288939393939398, time = 96.95373630523682, reward = 0.734
Round 67: average_iterations = 6.402985074626866, average_time = 54.39496288726579, average_reward = 0.7285970149253735, time = 76.9435362815857, reward = 0.709
Round 68: average_iterations = 6.455882352941177, average_time = 54.87534175550236, average_reward = 0.7284264705882356, time = 87.0607259273529, reward = 0.717
Round 69: average_iterations = 6.826086956521739, average_time = 59.37214737007584, average_reward = 0.7284492753623191, time = 365.1549291610718, reward = 0.73
Round 70: average_iterations = 7.0, average_time = 61.235206195286345, average_reward = 0.7283000000000003, time = 189.7862651348114, reward = 0.718
Round 71: average_iterations = 7.0, average_time = 61.16423324799874, average_reward = 0.7280985915492961, time = 56.19612693786621, reward = 0.714
Round 72: average_iterations = 7.263888888888889, average_time = 64.12294222911198, average_reward = 0.728027777777778, time = 274.1912798881531, reward = 0.723
Round 73: average_iterations = 7.219178082191781, average_time = 63.61236941977723, average_reward = 0.7283424657534249, time = 26.85112714767456, reward = 0.751
Round 74: average_iterations = 7.27027027027027, average_time = 64.07683172741451, average_reward = 0.7281081081081083, time = 97.98258018493652, reward = 0.711
Round 75: average_iterations = 7.293333333333333, average_time = 64.2036226717631, average_reward = 0.7283466666666669, time = 73.58615255355835, reward = 0.746
Round 76: average_iterations = 7.368421052631579, average_time = 64.8797676782859, average_reward = 0.7283157894736845, time = 115.59064316749573, reward = 0.726
Round 77: average_iterations = 7.35064935064935, average_time = 64.63519889967782, average_reward = 0.7279870129870133, time = 46.04797172546387, reward = 0.703
Round 78: average_iterations = 7.461538461538462, average_time = 65.7552744608659, average_reward = 0.7278846153846157, time = 152.00109267234802, reward = 0.72
Round 79: average_iterations = 7.430379746835443, average_time = 65.38888975638378, average_reward = 0.727721518987342, time = 36.810882806777954, reward = 0.715
Round 80: average_iterations = 7.4, average_time = 65.04057555794716, average_reward = 0.7275000000000003, time = 37.52375388145447, reward = 0.71
Round 81: average_iterations = 7.37037037037037, average_time = 64.64640328619215, average_reward = 0.7276172839506176, time = 33.112621545791626, reward = 0.737
Round 82: average_iterations = 7.451219512195122, average_time = 65.41412972531667, average_reward = 0.7279756097560979, time = 127.59997129440308, reward = 0.757
Round 83: average_iterations = 7.650602409638554, average_time = 67.60516452789307, average_reward = 0.7282168674698798, time = 247.2700183391571, reward = 0.748
Round 84: average_iterations = 7.619047619047619, average_time = 67.23219356082734, average_reward = 0.7282023809523812, time = 36.27560329437256, reward = 0.727
Round 85: average_iterations = 7.576470588235294, average_time = 66.73765183056102, average_reward = 0.7282470588235296, time = 25.196146488189697, reward = 0.732
Round 86: average_iterations = 7.569767441860465, average_time = 66.56803656456083, average_reward = 0.7283372093023257, time = 52.15073895454407, reward = 0.736
Round 87: average_iterations = 7.540229885057471, average_time = 66.2085108565188, average_reward = 0.7283793103448277, time = 35.289299964904785, reward = 0.732
Round 88: average_iterations = 7.545454545454546, average_time = 66.14507845585996, average_reward = 0.728193181818182, time = 60.62645959854126, reward = 0.712
Round 89: average_iterations = 7.53932584269663, average_time = 66.00541423143966, average_reward = 0.7281235955056181, time = 53.71496248245239, reward = 0.722
Round 90: average_iterations = 7.588888888888889, average_time = 66.36904341114892, average_reward = 0.7282222222222223, time = 98.73204040527344, reward = 0.737
Round 91: average_iterations = 7.615384615384615, average_time = 66.51582865924625, average_reward = 0.7283626373626374, time = 79.72650098800659, reward = 0.741
Round 92: average_iterations = 7.630434782608695, average_time = 66.58134110336718, average_reward = 0.728554347826087, time = 72.54297351837158, reward = 0.746
Round 93: average_iterations = 7.634408602150538, average_time = 66.50664872251531, average_reward = 0.7285591397849462, time = 59.634949684143066, reward = 0.729
Round 94: average_iterations = 7.797872340425532, average_time = 68.11559242136936, average_reward = 0.7284148936170213, time = 217.74735641479492, reward = 0.715
Round 95: average_iterations = 7.852631578947369, average_time = 68.53842753109178, average_reward = 0.7280947368421052, time = 108.28492784500122, reward = 0.698
Round 96: average_iterations = 7.802083333333333, average_time = 68.02392558008432, average_reward = 0.72815625, time = 19.146240234375, reward = 0.734
Round 97: average_iterations = 7.804123711340206, average_time = 67.93540709534871, average_reward = 0.728041237113402, time = 59.43763256072998, reward = 0.717
Round 98: average_iterations = 7.989795918367347, average_time = 69.68237474743201, average_reward = 0.7280918367346938, time = 239.13823699951172, reward = 0.733
Round 99: average_iterations = 8.030303030303031, average_time = 69.87746552024225, average_reward = 0.7282222222222222, time = 88.99636125564575, reward = 0.741
Round 100: average_iterations = 8.06, average_time = 70.0034040594101, average_reward = 0.7285499999999999, time = 82.47131943702698, reward = 0.761
